Anno;Grado;Materia;Ordinatore;Regione;Punteggio_WLE;ES;Deviazione_standard_WLE;ES_SD;Percentile5;Percentile25;Percentile75;Percentile95
2014;5;Matematica;21;Puglia;201,15;3,1;41,61;1,41;139,2;169,27;226,92;270,45
2014;5;Matematica;23;Basilicata;197,19;3,35;37,4;1,46;139,2;169,27;221,44;261,01
2014;5;Matematica;24;Calabria;203,62;4,52;43,46;2,09;139,2;173,89;232,7;281,81
2014;5;Matematica;25;Sicilia;188,5;3,83;43,57;1,84;127,42;159,8;211,16;270,45
2014;5;Matematica;26;Sardegna;197,35;3,34;39,12;1,49;144,65;169,27;221,44;281,81
2014;8;Matematica;2;Valle d'Aosta;208,35;2,99;30,34;1,14;161,88;189,17;224,46;261,53
2014;8;Matematica;3;Piemonte;207,43;1,46;34,54;0,6;151,91;184,8;229,02;265,56
2014;8;Matematica;4;Liguria;208,26;1,71;32,35;0,67;157,74;186,36;226,73;266,49
2014;8;Matematica;5;Lombardia;209,5;1,18;35,22;0,48;156,19;185,71;230,12;270,43
2014;8;Matematica;7;Trentino Alto Adige;204,49;0;34,41;0,86;152,2;180,7;226,49;264,81
2014;8;Matematica;8;Trentino Alto Adige;209,74;1,76;37,48;0,74;154,3;184,93;231,82;280,56
2014;8;Matematica;9;Veneto;209,95;1,15;33,27;0,46;157,23;187,1;230,71;266,1
2014;8;Matematica;10;Friuli Venezia Giulia;212,97;1,39;32,58;0,54;163,53;189,96;232,42;270,16
2014;8;Matematica;11;Emilia-Romagna;207,33;1,35;35,22;0,56;151,52;184,97;229,48;267
2014;8;Matematica;13;Toscana;207,58;1,4;34,74;0,57;151,86;182,21;228,85;266,25
2014;8;Matematica;14;Umbria;201,74;3,8;35,95;1,6;139,82;180,36;223,81;262,81
2014;8;Matematica;15;Marche;208,01;1,4;35,79;0,58;151,6;184,74;228,97;266,25
2014;8;Matematica;16;Lazio;200,24;2,92;40,4;1,31;131,61;180,34;224,6;261,49
2014;8;Matematica;18;Abruzzo;204,59;2,72;36,91;1,16;145,33;182,08;225,99;265,81
2014;8;Matematica;19;Molise;196,03;5,88;47,75;2,9;100,23;175,9;223,46;271,96
2014;8;Matematica;20;Campania;187,4;3,5;45,52;1,73;94,82;166,01;215,02;256,69
2014;8;Matematica;21;Puglia;192,31;3,37;43,51;1,6;122,64;169,44;219,03;258,97
2014;8;Matematica;23;Basilicata;192,87;5,4;44,5;2,59;102,29;171,86;220,63;261,91
2014;8;Matematica;24;Calabria;179,92;4,93;47,27;2,53;72;163,26;208,13;239,18
2014;8;Matematica;25;Sicilia;182,3;3,55;41,13;1,68;108,12;160,78;209,38;244,65
2014;8;Matematica;26;Sardegna;193,59;2,53;34,24;1,06;140,62;170,77;214,26;256,06
2014;10;Matematica;2;Valle d'Aosta;205,64;6,92;33,49;2,79;152,2;180,79;227,45;263,81
2014;10;Matematica;3;Piemonte;203,82;2,67;36,05;1,12;152,2;180,79;223,23;268,98
2014;10;Matematica;4;Liguria;194,45;3,08;35,5;1,32;141,49;171,71;214,86;258,85
2014;10;Matematica;5;Lombardia;216,18;2,77;38,97;1,18;157,29;189,55;240,38;286,16
2014;10;Matematica;7;Trentino Alto Adige;212,8;0;33,95;1,24;157,29;189,55;231,7;274,39
2014;10;Matematica;8;Trentino Alto Adige;219,63;4,8;36,81;1,97;167,03;193,85;240,38;286,16
2014;10;Matematica;9;Veneto;211,3;2,76;38,12;1,17;157,29;185,2;236,01;280,1
2014;10;Matematica;10;Friuli Venezia Giulia;217,46;4,35;40,51;1,88;157,29;189,55;244,83;292,66
2014;10;Matematica;11;Emilia-Romagna;208,21;3,22;40,27;1,42;152,2;180,79;231,7;274,39
2014;10;Matematica;13;Toscana;202,31;3,69;43,35;1,71;141,49;176,3;231,7;280,1
2014;10;Matematica;14;Umbria;203,7;4,79;40,75;2,14;146,94;176,3;227,45;274,39
2014;10;Matematica;15;Marche;206,72;3,44;39,31;1,5;146,94;180,79;231,7;274,39
2014;10;Matematica;16;Lazio;191,9;3,57;38,24;1,6;129,87;167,03;214,86;258,85
2014;10;Matematica;18;Abruzzo;194,04;3,9;38,6;1,74;141,49;167,03;219,03;258,85
2014;10;Matematica;19;Molise;192,08;5,06;36,61;2,21;141,49;167,03;214,86;258,85
2014;10;Matematica;20;Campania;188,27;2,55;37,02;1,13;129,87;162,23;210,68;249,38
2014;10;Matematica;21;Puglia;197,77;3,41;40;1,53;135,81;171,71;223,23;268,98
2014;10;Matematica;23;Basilicata;194,41;3,61;34,76;1,53;141,49;167,03;214,86;254,04
2014;10;Matematica;24;Calabria;189,33;4,1;39,65;1,88;129,87;162,23;214,86;258,85
2014;10;Matematica;25;Sicilia;185,49;2,86;36,87;1,28;129,87;162,23;206,51;254,04
2014;10;Matematica;26;Sardegna;180,05;2,62;31,51;1,09;135,81;157,29;198,1;240,38
2015;2;Italiano;2;Valle d'Aosta;204,92;2,02;38,75;0,88;138,37;177,74;228,47;273,26
2015;2;Italiano;3;Piemonte;203,48;1,61;38,66;0,7;138,37;177,74;228,47;273,26
2015;2;Italiano;4;Liguria;199,97;2,39;40,5;1,08;128,26;170,65;228,47;258,79
2015;2;Italiano;5;Lombardia;203,44;1,51;38,79;0,66;138,37;177,74;228,47;273,26
2015;2;Italiano;7;Trentino Alto Adige;195,4;0;40,8;1,16;128,26;163,32;228,47;258,79
2015;2;Italiano;8;Trentino Alto Adige;204,76;2,37;39,95;1,05;138,37;177,74;228,47;273,26
2015;2;Italiano;9;Veneto;198,67;2,08;39,45;0,93;138,37;170,65;228,47;258,79
2015;2;Italiano;10;Friuli Venezia Giulia;203,47;2,17;40,14;0,96;138,37;170,65;237,3;273,26
2015;2;Italiano;11;Emilia-Romagna;195,55;2,21;40,23;1;128,26;163,32;228,47;258,79
2015;2;Italiano;13;Toscana;203,06;2,06;41,41;0,93;138,37;170,65;228,47;273,26
2015;2;Italiano;14;Umbria;200,09;2,8;40,31;1,26;138,37;170,65;228,47;273,26
2015;2;Italiano;15;Marche;206,86;1,99;38,66;0,86;138,37;177,74;228,47;273,26
2015;2;Italiano;16;Lazio;202,53;2,19;40,15;0,98;138,37;177,74;228,47;273,26
2015;2;Italiano;18;Abruzzo;204,74;2,75;41,32;1,23;138,37;177,74;237,3;273,26
2015;2;Italiano;19;Molise;203,45;2,88;38,88;1,26;138,37;177,74;228,47;258,79
2015;2;Italiano;20;Campania;192,96;2,67;41,02;1,23;128,26;163,32;220,37;258,79
2015;2;Italiano;21;Puglia;198,72;2,44;40,18;1,1;128,26;170,65;228,47;273,26
2015;2;Italiano;23;Basilicata;201,45;3,66;40,45;1,64;128,26;177,74;228,47;273,26
2015;2;Italiano;24;Calabria;196,89;2,73;41,47;1,25;128,26;170,65;228,47;273,26
2015;2;Italiano;25;Sicilia;198,44;2,53;37,78;1,1;138,37;170,65;220,37;258,79
2015;2;Italiano;26;Sardegna;194,93;2,87;41,86;1,33;128,26;163,32;220,37;273,26
2015;5;Italiano;2;Valle d'Aosta;205,05;2,99;38,09;1,29;146,16;185,4;224,62;279,56
2015;5;Italiano;3;Piemonte;202,28;1,6;37,92;0,69;140,69;175,98;224,62;262,28
2015;5;Italiano;4;Liguria;196,07;2,34;39,37;1,05;128,97;171,23;224,62;262,28
2015;5;Italiano;5;Lombardia;206,1;1,45;37,88;0,62;146,16;180,7;230,08;270,41
2015;5;Italiano;7;Trentino Alto Adige;197,35;0;38,96;1,05;134,98;171,23;224,62;262,28
2015;5;Italiano;8;Trentino Alto Adige;206,02;2,02;37,55;0,86;146,16;180,7;230,08;262,28
2015;5;Italiano;9;Veneto;202,83;2,39;39,45;1,06;140,69;175,98;230,08;270,41
2015;5;Italiano;10;Friuli Venezia Giulia;206,62;2,09;37,92;0,9;146,16;180,7;230,08;270,41
2015;5;Italiano;11;Emilia-Romagna;200,16;1,89;39,97;0,84;134,98;171,23;230,08;270,41
2015;5;Italiano;13;Toscana;203,35;2,11;39,06;0,92;134,98;175,98;230,08;262,28
2015;5;Italiano;14;Umbria;202,33;1,58;38,89;0,69;140,69;175,98;230,08;270,41
2015;5;Italiano;15;Marche;207,54;1,78;38,01;0,76;146,16;185,4;230,08;270,41
2015;5;Italiano;16;Lazio;199,22;2,63;40,08;1,18;128,97;175,98;224,62;262,28
2015;5;Italiano;18;Abruzzo;199,63;2,68;38,41;1,18;134,98;171,23;224,62;262,28
2015;5;Italiano;19;Molise;200,17;3,4;39,61;1,51;134,98;171,23;224,62;262,28
2015;5;Italiano;20;Campania;190,54;2,79;40,97;1,3;122,6;161,54;214,24;254,91
2015;5;Italiano;21;Puglia;198,02;2,9;43,89;1,36;128,97;166,42;224,62;270,41
2015;5;Italiano;23;Basilicata;199,18;3,12;39,32;1,39;134,98;171,23;224,62;262,28
2015;5;Italiano;24;Calabria;194,58;3,72;42,57;1,74;128,97;166,42;224,62;262,28
2015;5;Italiano;25;Sicilia;198,43;5,23;39,3;2,33;128,97;175,98;224,62;254,91
2015;5;Italiano;26;Sardegna;189,06;2,87;39,92;1,32;122,6;161,54;214,24;248,11
2015;8;Italiano;2;Valle d'Aosta;212,53;1,44;27,99;0,52;160,44;194,2;231,9;256,78
2015;8;Italiano;3;Piemonte;208,45;2,14;35,95;0,89;152,15;187,18;230,78;262,09
2015;8;Italiano;4;Liguria;206,37;2,9;37,24;1,23;147,36;186,84;229,87;260,63
2015;8;Italiano;5;Lombardia;205,82;1,96;37,31;0,83;139,87;184,24;230,82;261,2
2015;8;Italiano;7;Trentino Alto Adige;206,18;0;31,46;0,45;152,53;185,68;227,3;256,37
2015;8;Italiano;8;Trentino Alto Adige;208,78;1,33;32,57;0,52;153,78;188,3;230,21;261,71
2015;8;Italiano;9;Veneto;207,98;1,49;33,07;0,59;150,24;188,1;231,21;259,71
2015;8;Italiano;10;Friuli Venezia Giulia;199,58;4,88;47,24;2,37;82,89;182,14;228,39;261,23
2015;8;Italiano;11;Emilia-Romagna;204,26;2,51;38,53;1,09;136,21;182,3;230,01;262,02
2015;8;Italiano;13;Toscana;204,97;2,96;39,39;1,3;143,22;184,58;231,08;259,99
2015;8;Italiano;14;Umbria;204,63;2,62;33,79;1,07;139,57;184,39;226,54;254,79
2015;8;Italiano;15;Marche;208,72;2,63;36,2;1,1;150,93;190,55;232,23;259,3
2015;8;Italiano;16;Lazio;199,99;2,83;38,55;1,24;119,96;179,31;226,24;254,24
2015;8;Italiano;18;Abruzzo;204,3;2,2;33,02;0,88;150,21;180,86;225,55;259,56
2015;8;Italiano;19;Molise;189,63;8,48;46,56;4,2;98,5;169,99;220,32;250,81
2015;8;Italiano;20;Campania;189,19;2,91;40,44;1,35;109,19;168,72;215,13;249,77
2015;8;Italiano;21;Puglia;195,47;3,45;42,93;1,62;97,88;174,14;223,9;255,02
2015;8;Italiano;23;Basilicata;205,38;2,59;33,96;1,05;146,58;182,86;229,22;259,12
2015;8;Italiano;24;Calabria;189,92;3,6;39,07;1,63;115,16;168,67;214,99;249,66
2015;8;Italiano;25;Sicilia;184,66;4,26;47,07;2,15;82,15;166,01;215,89;248,23
2015;8;Italiano;26;Sardegna;198,91;3,91;41,55;1,79;121,21;178,78;227,14;258,73
2015;10;Italiano;2;Valle d'Aosta;213,6;13,05;42,51;5,82;136,09;188,85;245,08;268,4
2015;10;Italiano;3;Piemonte;204,67;3,13;39,96;1,38;136,09;179,82;233,56;263,14
2015;10;Italiano;4;Liguria;202,99;3,84;38,19;1,67;136,09;176,79;229,98;258,23
2015;10;Italiano;5;Lombardia;213,77;1,98;34,6;0,8;151;191,85;237,27;268,4
2015;10;Italiano;7;Trentino Alto Adige;204,08;0;35,93;1,42;140,02;179,82;229,98;263,14
2015;10;Italiano;8;Trentino Alto Adige;218,78;3,07;33,46;1,2;161,1;197,87;241,1;268,4
2015;10;Italiano;9;Veneto;212,22;2,54;35,45;1,04;147,46;188,85;237,27;268,4
2015;10;Italiano;10;Friuli Venezia Giulia;211,5;3,25;36,26;1,35;147,46;188,85;237,27;263,14
2015;10;Italiano;11;Emilia-Romagna;205,05;4,15;43,49;1,91;123,14;179,82;237,27;268,4
2015;10;Italiano;13;Toscana;195,13;3,56;42,4;1,66;123,14;167,5;226,49;258,23
2015;10;Italiano;14;Umbria;205,12;3,69;37,06;1,57;143,8;179,82;229,98;263,14
2015;10;Italiano;15;Marche;203,31;3,09;36,76;1,31;140,02;179,82;229,98;258,23
2015;10;Italiano;16;Lazio;193,51;4,61;43,22;2,18;118,31;167,5;223,09;258,23
2015;10;Italiano;18;Abruzzo;194,09;5,15;42,99;2,42;113,12;164,32;226,49;253,62
2015;10;Italiano;19;Molise;190,94;5,38;35,69;2,32;127,69;167,5;216,51;249,25
2015;10;Italiano;20;Campania;191,52;4,63;38,9;2,08;127,69;164,32;219,77;249,25
2015;10;Italiano;21;Puglia;191,93;5,07;38,46;2,27;127,69;164,32;219,77;253,62
2015;10;Italiano;23;Basilicata;187,23;5,55;38,97;2,53;123,14;161,1;216,51;249,25
2015;10;Italiano;24;Calabria;192,93;4,05;33,57;1,69;131,99;173,72;216,51;241,1
2015;10;Italiano;25;Sicilia;191,88;8,93;38,71;4,01;127,69;164,32;223,09;245,08
2015;10;Italiano;26;Sardegna;184,12;7,36;43,67;3,58;113,12;154,44;216,51;258,23
2015;2;Matematica;2;Valle d'Aosta;198,86;3,33;40,42;1,5;137,32;169,81;225,57;263,72
2015;2;Matematica;3;Piemonte;202,12;2,43;40,08;1,08;137,32;175,43;231,97;274,75
2015;2;Matematica;4;Liguria;193,06;2,13;38,73;0,95;129,1;169,81;219,5;254,41
2015;2;Matematica;5;Lombardia;202,83;1,58;38,94;0,69;137,32;175,43;231,97;263,72
2015;2;Matematica;7;Trentino Alto Adige;200,06;0;40,38;1,6;137,32;169,81;225,57;263,72
2015;2;Matematica;8;Trentino Alto Adige;208,87;2,85;39,97;1,25;144,74;180,92;238,81;274,75
2015;2;Matematica;9;Veneto;200,89;1,92;39;0,85;137,32;175,43;225,57;263,72
2015;2;Matematica;10;Friuli Venezia Giulia;201,93;2,68;40,06;1,2;137,32;175,43;231,97;274,75
2015;2;Matematica;11;Emilia-Romagna;197,03;2,21;39,42;0,99;137,32;169,81;225,57;263,72
2015;2;Matematica;13;Toscana;199,09;2,04;37,75;0,89;137,32;169,81;225,57;263,72
2015;2;Matematica;14;Umbria;197,14;2,67;39,27;1,19;137,32;169,81;225,57;263,72
2015;2;Matematica;15;Marche;207,42;2,14;38,77;0,92;144,74;180,92;231,97;274,75
2015;2;Matematica;16;Lazio;201,76;2,43;39,35;1,07;137,32;175,43;231,97;263,72
2015;2;Matematica;18;Abruzzo;198,92;3,07;41,33;1,4;137,32;169,81;225,57;274,75
2015;2;Matematica;19;Molise;202,63;3,16;41,47;1,43;137,32;169,81;225,57;274,75
2015;2;Matematica;20;Campania;195,03;3,25;41,73;1,5;129,1;169,81;219,5;263,72
2015;2;Matematica;21;Puglia;197,03;3,21;42,37;1,49;129,1;169,81;225,57;274,75
2015;2;Matematica;23;Basilicata;205,54;4,52;43,64;2,08;137,32;175,43;238,81;274,75
2015;2;Matematica;24;Calabria;203,75;4,31;43,05;1,98;137,32;175,43;238,81;274,75
2015;2;Matematica;25;Sicilia;200,43;3,64;38,44;1,59;137,32;175,43;225,57;263,72
2015;2;Matematica;26;Sardegna;193,48;3,4;40,58;1,56;129,1;164;219,5;263,72
2015;5;Matematica;2;Valle d'Aosta;203,22;2,25;39,61;0,99;143,98;172,24;227,36;278,34
2015;5;Matematica;3;Piemonte;200,79;2,08;39,74;0,93;138,46;176,48;227,36;269,4
2015;5;Matematica;4;Liguria;194,25;2,15;38,86;0,96;132,54;167,91;218,18;261,66
2015;5;Matematica;5;Lombardia;206,07;1,91;38,99;0,83;143,98;180,66;232,22;269,4
2015;5;Matematica;7;Trentino Alto Adige;200,96;0;39,98;1,16;138,46;172,24;227,36;269,4
2015;5;Matematica;8;Trentino Alto Adige;212,95;2,8;40,43;1,22;149,19;184,78;237,33;278,34
2015;5;Matematica;9;Veneto;205,98;1,82;39,04;0,79;143,98;180,66;232,22;269,4
2015;5;Matematica;10;Friuli Venezia Giulia;209,22;2,45;39,98;1,07;143,98;180,66;232,22;278,34
2015;5;Matematica;11;Emilia-Romagna;201,33;2,58;41,84;1,17;138,46;172,24;232,22;278,34
2015;5;Matematica;13;Toscana;202,23;2,04;39,63;0,91;138,46;176,48;227,36;269,4
2015;5;Matematica;14;Umbria;202,13;2,04;38,9;0,9;138,46;176,48;227,36;269,4
2015;5;Matematica;15;Marche;207,42;1,86;39,12;0,81;143,98;180,66;232,22;269,4
2015;5;Matematica;16;Lazio;196,62;2,78;38,62;1,23;132,54;167,91;222,69;261,66
2015;5;Matematica;18;Abruzzo;198,09;2,35;38,52;1,04;132,54;172,24;222,69;261,66
2015;5;Matematica;19;Molise;198,33;3,9;40,11;1,75;138,46;172,24;227,36;269,4
2015;5;Matematica;20;Campania;189,32;2,83;39,35;1,29;126,13;163,47;213,8;254,77
2015;5;Matematica;21;Puglia;200,91;2,56;38,8;1,13;138,46;176,48;227,36;269,4
2015;5;Matematica;23;Basilicata;202,81;4,28;41,84;1,94;138,46;172,24;232,22;278,34
2015;5;Matematica;24;Calabria;194,05;3,95;41,92;1,84;126,13;163,47;222,69;261,66
2015;5;Matematica;25;Sicilia;197,68;4,5;40,13;2,03;126,13;167,91;222,69;261,66
2015;5;Matematica;26;Sardegna;189,95;3,63;40,51;1,67;126,13;158,89;213,8;261,66
2015;8;Matematica;2;Valle d'Aosta;199,57;8,05;44,07;3,78;111,94;182,67;224,28;260,74
2015;8;Matematica;3;Piemonte;211,58;1,5;34,89;0,61;158;187,69;234,11;273,85
2015;8;Matematica;4;Liguria;210,68;1,14;31,81;0,44;162,99;189,58;231,06;265,46
2015;8;Matematica;5;Lombardia;208,48;1,52;34,96;0,62;154,38;185,25;229,51;266,52
2015;8;Matematica;7;Trentino Alto Adige;203,82;0;36,33;1,14;151,95;182,29;224,85;264,45
2015;8;Matematica;8;Trentino Alto Adige;212,23;1,91;32,69;0,75;163,06;190,18;233,15;270,7
2015;8;Matematica;9;Veneto;209,99;1,76;35,23;0,72;154,73;186,21;232,98;271,76
2015;8;Matematica;10;Friuli Venezia Giulia;204,27;4,22;44,43;1,97;123,62;182,57;230,62;270,9
2015;8;Matematica;11;Emilia-Romagna;207,38;1,94;36,28;0,81;153,96;183,3;229,68;271,28
2015;8;Matematica;13;Toscana;207,04;2,54;36,7;1,07;159,23;186,2;228,5;269,55
2015;8;Matematica;14;Umbria;200,29;5,5;44,36;2,59;85,43;181,54;225,38;259,02
2015;8;Matematica;15;Marche;211,36;1,81;33,28;0,72;160,15;189,62;230,64;269,62
2015;8;Matematica;16;Lazio;196,27;3,49;42,97;1,63;102,15;177,68;222,5;257,37
2015;8;Matematica;18;Abruzzo;203,07;2,93;35,91;1,23;140,1;182,1;224,33;263,76
2015;8;Matematica;19;Molise;191,45;7,15;44,97;3,47;91,57;173,16;221,12;252,29
2015;8;Matematica;20;Campania;185,71;3,1;40,93;1,45;103,37;168,34;207,92;247,63
2015;8;Matematica;21;Puglia;192,54;3,7;44,93;1,79;98,59;170,8;219,1;263,74
2015;8;Matematica;23;Basilicata;201,21;2,9;33,5;1,18;153,55;178,34;220,39;262,25
2015;8;Matematica;24;Calabria;188,58;3,8;39,29;1,74;116,85;169,48;212,94;251,15
2015;8;Matematica;25;Sicilia;182,6;3,85;43,46;1,88;85,43;162,85;210,5;245,71
2015;8;Matematica;26;Sardegna;195,84;2,69;31,79;1,08;154,38;178,43;214,76;244,14
2015;10;Matematica;2;Valle d'Aosta;208,94;9,07;36,94;3,82;148,68;182,36;232,78;275,18
2015;10;Matematica;3;Piemonte;208,05;3,43;39,84;1,5;141,94;178,35;232,78;275,18
2015;10;Matematica;4;Liguria;202,41;4,15;38,67;1,82;141,94;174,17;225,39;269,04
2015;10;Matematica;5;Lombardia;215,21;2,58;38,97;1,1;154,67;186,23;240,58;290
2015;10;Matematica;7;Trentino Alto Adige;211,04;0;35,92;1,54;154,67;186,23;232,78;275,18
2015;10;Matematica;8;Trentino Alto Adige;220,12;4,12;34,52;1,63;165,1;193,66;240,58;282,06
2015;10;Matematica;9;Veneto;213,28;2,84;37,07;1,18;154,67;186,23;236,62;275,18
2015;10;Matematica;10;Friuli Venezia Giulia;215,37;4,44;38,41;1,87;154,67;186,23;240,58;282,06
2015;10;Matematica;11;Emilia-Romagna;209,12;4,13;42,56;1,86;141,94;178,35;236,62;282,06
2015;10;Matematica;13;Toscana;197,93;4,17;42,76;1,94;134,13;169,76;225,39;275,18
2015;10;Matematica;14;Umbria;205,47;4,21;38,35;1,82;148,68;178,35;229,04;275,18
2015;10;Matematica;15;Marche;202,33;3,14;34,97;1,31;148,68;178,35;225,39;263,47
2015;10;Matematica;16;Lazio;194,18;4,25;36,64;1,85;141,94;169,76;214,76;258,33
2015;10;Matematica;18;Abruzzo;195,09;4,89;40,76;2,23;134,13;169,76;218,26;263,47
2015;10;Matematica;19;Molise;195,14;4,25;34,09;1,78;141,94;169,76;218,26;253,53
2015;10;Matematica;20;Campania;193,13;4,25;35,86;1,83;141,94;165,1;218,26;249
2015;10;Matematica;21;Puglia;185,67;4,97;36,45;2,2;134,13;160,1;207,79;253,53
2015;10;Matematica;23;Basilicata;191,98;5,71;38,01;2,54;141,94;160,1;218,26;258,33
2015;10;Matematica;24;Calabria;194,16;5;36,62;2,17;141,94;165,1;221,8;258,33
2015;10;Matematica;25;Sicilia;180,91;8,97;38,84;4,16;124,72;154,67;211,27;244,7
2015;10;Matematica;26;Sardegna;188,61;6,12;37,24;2,72;134,13;160,1;214,76;253,53
2016;2;Italiano;2;Valle d'Aosta;205,57;2,53;39,13;1,1;143,64;179,28;234,29;276,31
2016;2;Italiano;3;Piemonte;201,69;2,04;39,55;0,91;143,64;171,78;226,76;276,31
2016;2;Italiano;4;Liguria;201,38;1,92;40,06;0,86;130,06;171,78;226,76;276,31
2016;2;Italiano;5;Lombardia;200,44;1,6;39,87;0,71;130,06;171,78;226,76;276,31
2016;2;Italiano;7;Trentino Alto Adige;196,37;0;38,21;0,64;143,64;171,78;226,76;262,63
2016;2;Italiano;8;Trentino Alto Adige;206,78;1,93;38,24;0,83;143,64;179,28;234,29;276,31
2016;2;Italiano;9;Veneto;200,54;1,62;40,01;0,73;143,64;171,78;226,76;276,31
2016;2;Italiano;10;Friuli Venezia Giulia;205,69;2,52;40,66;1,12;143,64;179,28;234,29;276,31
2016;2;Italiano;11;Emilia-Romagna;200,48;1,95;39,38;0,86;143,64;171,78;226,76;262,63
2016;2;Italiano;13;Toscana;202,84;2,11;39,6;0,93;143,64;171,78;234,29;262,63
2016;2;Italiano;14;Umbria;206,37;1,77;39,17;0,77;143,64;179,28;234,29;276,31
2016;2;Italiano;15;Marche;206,22;2,23;38,56;0,96;154,43;179,28;234,29;276,31
2016;2;Italiano;16;Lazio;201,65;1,92;39,21;0,85;143,64;171,78;226,76;262,63
2016;2;Italiano;18;Abruzzo;205,07;3,18;41,35;1,43;143,64;171,78;234,29;276,31
2016;2;Italiano;19;Molise;207;2,17;37,38;0,92;154,43;179,28;234,29;276,31
2016;2;Italiano;20;Campania;199,77;2,7;40,55;1,21;130,06;171,78;226,76;276,31
2016;2;Italiano;21;Puglia;197,64;2,27;39,51;1,02;130,06;171,78;226,76;276,31
2016;2;Italiano;23;Basilicata;204;2,17;38,45;0,94;143,64;171,78;226,76;276,31
2016;2;Italiano;24;Calabria;182,32;4,88;46,62;2,47;99,65;163,22;212,89;251,76
2016;2;Italiano;25;Sicilia;194,84;2,33;38,02;1,03;130,06;163,62;219,68;262,63
2016;2;Italiano;26;Sardegna;199,05;2,65;37,44;1,15;143,64;171,78;219,68;262,63
2016;5;Italiano;2;Valle d'Aosta;199,7;2,36;37,46;1,02;135;174,56;224,19;249,42
2016;5;Italiano;3;Piemonte;202,9;1,54;36,9;0,66;135;178,7;229,77;257,49
2016;5;Italiano;4;Liguria;200,71;2,28;38,64;1;135;174,56;229,77;257,49
2016;5;Italiano;5;Lombardia;205,41;1,75;38,01;0,75;139,83;182,87;229,77;257,49
2016;5;Italiano;7;Trentino Alto Adige;195,54;0;37,96;0,33;129,97;170,4;224,19;249,42
2016;5;Italiano;8;Trentino Alto Adige;199,57;1,84;35,63;0,78;139,83;174,56;224,19;257,49
2016;5;Italiano;9;Veneto;202,29;1,68;36,88;0,72;139,83;178,7;229,77;257,49
2016;5;Italiano;10;Friuli Venezia Giulia;204,71;1,98;36,18;0,83;139,83;182,87;229,77;257,49
2016;5;Italiano;11;Emilia-Romagna;196,47;2,37;40,16;1,07;124,7;170,4;224,19;257,49
2016;5;Italiano;13;Toscana;202,78;2,59;39,47;1,14;135;174,56;229,77;266,86
2016;5;Italiano;14;Umbria;203,39;2,14;38,65;0,93;135;178,7;229,77;266,86
2016;5;Italiano;15;Marche;205,81;2,37;37,42;1,01;139,83;182,87;229,77;266,86
2016;5;Italiano;16;Lazio;201,52;1,85;38,86;0,81;135;178,7;229,77;266,86
2016;5;Italiano;18;Abruzzo;201,99;1,85;37,51;0,8;135;178,7;229,77;257,49
2016;5;Italiano;19;Molise;201,4;2,26;39,06;1;135;174,56;229,77;257,49
2016;5;Italiano;20;Campania;198,24;2,71;43,9;1,28;124,7;170,4;229,77;266,86
2016;5;Italiano;21;Puglia;196,05;2,24;41,39;1,03;124,7;170,4;224,19;257,49
2016;5;Italiano;23;Basilicata;204,42;2,14;37,14;0,91;139,83;178,7;229,77;266,86
2016;5;Italiano;24;Calabria;197;3,27;43,88;1,54;124,7;170,4;224,19;266,86
2016;5;Italiano;25;Sicilia;188,42;2,49;42,67;1,18;113,21;162,03;218,92;257,49
2016;5;Italiano;26;Sardegna;196,33;2,94;38,77;1,31;135;170,4;224,19;257,49
2016;8;Italiano;2;Valle d'Aosta;210,47;2,05;29,8;0,77;164;190,07;228,04;259,47
2016;8;Italiano;3;Piemonte;203,72;2,87;39,93;1,27;137,49;183,47;229,79;262,27
2016;8;Italiano;4;Liguria;203,67;4,4;43,8;2,04;141,38;184,48;230,53;261,25
2016;8;Italiano;5;Lombardia;207,3;1,35;33,19;0,54;150,87;185,6;229,54;261,2
2016;8;Italiano;7;Trentino Alto Adige;204,74;0;32,06;0,25;152,64;181,39;229,11;254,4
2016;8;Italiano;8;Trentino Alto Adige;210,67;1,52;30,91;0,58;158,69;190,64;232,01;262,25
2016;8;Italiano;9;Veneto;207,25;2,45;37,64;1,05;148,21;186,84;231,44;262,21
2016;8;Italiano;10;Friuli Venezia Giulia;204,01;3,89;42,14;1,77;122,43;184,58;232,27;262,81
2016;8;Italiano;11;Emilia-Romagna;207,5;2,45;37,59;1,04;145,22;184,66;232,81;264,06
2016;8;Italiano;13;Toscana;203,22;2,41;36,11;1,02;140,69;182,48;226,01;259,98
2016;8;Italiano;14;Umbria;209,66;1,56;32,66;0,62;155,35;187,53;232,75;260,18
2016;8;Italiano;15;Marche;209,82;2,41;36,25;1;152,17;190,19;232,41;265,74
2016;8;Italiano;16;Lazio;201,83;2,73;38,85;1,2;131,22;182,34;226,36;261,45
2016;8;Italiano;18;Abruzzo;203,39;2,83;37,31;1,21;142,36;182,45;228,07;259,63
2016;8;Italiano;19;Molise;198,58;8,52;49,57;4,26;95,91;178,68;228,45;274,14
2016;8;Italiano;20;Campania;188,22;2,65;38,72;1,2;112,26;167,07;213,44;246,88
2016;8;Italiano;21;Puglia;196,63;3,5;44,73;1,67;107,58;176,13;223,2;260,69
2016;8;Italiano;23;Basilicata;200,63;4,41;40,58;1,98;141,34;179,04;227,65;259,15
2016;8;Italiano;24;Calabria;180,31;5,56;52,86;3,01;65,31;155,41;213,68;255,02
