Date;Country;RegionName;HospitalizedPatients;IntensiveCarePatients;TotalHospitalizedPatients;HomeConfinement;CurrentPositiveCases;NewPositiveCases;Recovered;Deaths;TotalPositiveCases;Ripartizioni geografiche;;;;;
07/03/2020 18:00;ITA;Valle d'Aosta;1;0;1;7;8;1;0;0;8;Nord-ovest;;;;;
07/03/2020 18:00;ITA;Veneto;123;41;164;341;505;55;25;13;543;Nord-est;;;;;
08/03/2020 18:00;ITA;Abruzzo;14;0;14;3;17;6;0;0;17;Sud;;;;;
08/03/2020 18:00;ITA;Basilicata;2;0;2;2;4;1;0;0;4;Sud;;;;;
08/03/2020 18:00;ITA;Calabria;5;0;5;4;9;5;0;0;9;Sud;;;;;
08/03/2020 18:00;ITA;Campania;30;7;37;63;100;40;1;0;101;Sud;;;;;
08/03/2020 18:00;ITA;Emilia-Romagna;542;75;617;480;1097;170;27;56;1180;Nord-est;;;;;
08/03/2020 18:00;ITA;Friuli Venezia Giulia;7;1;8;45;53;15;3;1;57;Nord-est;;;;;
08/03/2020 18:00;ITA;Lazio;47;8;55;26;81;11;3;3;87;Centro;;;;;
08/03/2020 18:00;ITA;Liguria;39;11;50;17;67;27;5;6;78;Nord-ovest;;;;;
08/03/2020 18:00;ITA;Lombardia;2217;399;2616;756;3372;769;550;267;4189;Nord-ovest;;;;;
08/03/2020 18:00;ITA;Marche;110;41;151;114;265;65;0;7;272;Centro;;;;;
08/03/2020 18:00;ITA;Molise;4;2;6;8;14;0;0;0;14;Sud;;;;;
08/03/2020 18:00;ITA;Trentino Alto Adige;8;0;8;1;9;0;0;0;9;Nord-est;;;;;
08/03/2020 18:00;ITA;Trentino Alto Adige;7;2;9;14;23;9;0;0;23;Nord-est;;;;;
08/03/2020 18:00;ITA;Piemonte;245;45;290;65;355;153;0;5;360;Nord-ovest;;;;;
08/03/2020 18:00;ITA;Puglia;17;3;20;16;36;14;1;3;40;Sud;;;;;
08/03/2020 18:00;ITA;Sardegna;5;0;5;6;11;6;0;0;11;Isole;;;;;
08/03/2020 18:00;ITA;Sicilia;18;0;18;33;51;18;2;0;53;Isole;;;;;
08/03/2020 18:00;ITA;Toscana;91;7;98;67;165;53;1;0;166;Centro;;;;;
08/03/2020 18:00;ITA;Umbria;2;2;4;22;26;2;0;0;26;Centro;;;;;
08/03/2020 18:00;ITA;Valle d'Aosta;1;0;1;8;9;1;0;0;9;Nord-ovest;;;;;
08/03/2020 18:00;ITA;Veneto;146;47;193;430;623;127;29;18;670;Nord-est;;;;;
09/03/2020 18:00;ITA;Abruzzo;25;0;25;5;30;13;0;0;30;Sud;;;;;
09/03/2020 18:00;ITA;Basilicata;2;0;2;3;5;1;0;0;5;Sud;;;;;
09/03/2020 18:00;ITA;Calabria;8;0;8;1;9;2;2;0;11;Sud;;;;;
09/03/2020 18:00;ITA;Campania;42;8;50;69;119;19;1;0;120;Sud;;;;;
09/03/2020 18:00;ITA;Emilia-Romagna;576;90;666;620;1286;206;30;70;1386;Nord-est;;;;;
09/03/2020 18:00;ITA;Friuli Venezia Giulia;18;1;19;70;89;36;3;1;93;Nord-est;;;;;
09/03/2020 18:00;ITA;Lazio;55;8;63;31;94;15;3;5;102;Centro;;;;;
09/03/2020 18:00;ITA;Liguria;60;17;77;20;97;31;5;7;109;Nord-ovest;;;;;
09/03/2020 18:00;ITA;Lombardia;2802;440;3242;1248;4490;1280;646;333;5469;Nord-ovest;;;;;
09/03/2020 18:00;ITA;Marche;136;47;183;130;313;51;0;10;323;Centro;;;;;
09/03/2020 18:00;ITA;Molise;4;2;6;8;14;0;0;0;14;Sud;;;;;
09/03/2020 18:00;ITA;Trentino Alto Adige;8;0;8;1;9;0;0;0;9;Nord-est;;;;;
09/03/2020 18:00;ITA;Trentino Alto Adige;10;2;12;21;33;10;0;0;33;Nord-est;;;;;
09/03/2020 18:00;ITA;Piemonte;222;50;272;65;337;-10;0;13;350;Nord-ovest;;;;;
09/03/2020 18:00;ITA;Puglia;20;6;26;20;46;10;1;3;50;Sud;;;;;
09/03/2020 18:00;ITA;Sardegna;8;0;8;11;19;8;0;0;19;Isole;;;;;
09/03/2020 18:00;ITA;Sicilia;19;0;19;33;52;1;2;0;54;Isole;;;;;
09/03/2020 18:00;ITA;Toscana;107;9;116;90;206;42;1;1;208;Centro;;;;;
09/03/2020 18:00;ITA;Umbria;4;2;6;22;28;2;0;0;28;Centro;;;;;
09/03/2020 18:00;ITA;Valle d'Aosta;4;0;4;11;15;6;0;0;15;Nord-ovest;;;;;
09/03/2020 18:00;ITA;Veneto;186;51;237;457;694;74;30;20;744;Nord-est;;;;;
10/03/2020 18:00;ITA;Abruzzo;17;9;26;11;37;8;0;1;38;Sud;;;;;
10/03/2020 18:00;ITA;Basilicata;2;0;2;5;7;2;0;0;7;Sud;;;;;
10/03/2020 18:00;ITA;Calabria;8;2;10;1;11;2;2;0;13;Sud;;;;;
10/03/2020 18:00;ITA;Campania;33;8;41;85;126;7;1;0;127;Sud;;;;;
10/03/2020 18:00;ITA;Emilia-Romagna;669;98;767;650;1417;147;31;85;1533;Nord-est;;;;;
10/03/2020 18:00;ITA;Friuli Venezia Giulia;27;6;33;77;110;23;3;3;116;Nord-est;;;;;
10/03/2020 18:00;ITA;Lazio;50;15;65;34;99;14;11;6;116;Centro;;;;;
10/03/2020 18:00;ITA;Liguria;57;29;86;42;128;32;5;8;141;Nord-ovest;;;;;
10/03/2020 18:00;ITA;Lombardia;3319;466;3785;642;4427;322;896;468;5791;Nord-ovest;;;;;
10/03/2020 18:00;ITA;Marche;152;54;206;175;381;71;0;13;394;Centro;;;;;
10/03/2020 18:00;ITA;Molise;3;3;6;9;15;1;0;0;15;Sud;;;;;
10/03/2020 18:00;ITA;Trentino Alto Adige;17;1;18;20;38;29;0;0;38;Nord-est;;;;;
10/03/2020 18:00;ITA;Trentino Alto Adige;19;3;22;28;50;19;2;0;52;Nord-est;;;;;
10/03/2020 18:00;ITA;Piemonte;306;66;372;64;436;103;0;17;453;Nord-ovest;;;;;
10/03/2020 18:00;ITA;Puglia;28;6;34;21;55;9;1;3;59;Sud;;;;;
10/03/2020 18:00;ITA;Sardegna;9;0;9;11;20;1;0;0;20;Isole;;;;;
10/03/2020 18:00;ITA;Sicilia;17;2;19;41;60;8;2;0;62;Isole;;;;;
10/03/2020 18:00;ITA;Toscana;91;40;131;129;260;56;3;1;264;Centro;;;;;
10/03/2020 18:00;ITA;Umbria;8;2;10;27;37;9;0;0;37;Centro;;;;;
10/03/2020 18:00;ITA;Valle d'Aosta;2;0;2;15;17;2;0;0;17;Nord-ovest;;;;;
10/03/2020 18:00;ITA;Veneto;204;67;271;512;783;112;47;26;856;Nord-est;;;;;
11/03/2020 17:00;ITA;Abruzzo;17;9;26;11;37;0;0;1;38;Sud;;;;;
11/03/2020 17:00;ITA;Basilicata;1;1;2;6;8;1;0;0;8;Sud;;;;;
11/03/2020 17:00;ITA;Calabria;10;2;12;5;17;6;2;0;19;Sud;;;;;
11/03/2020 17:00;ITA;Campania;56;11;67;82;149;27;4;1;154;Sud;;;;;
11/03/2020 17:00;ITA;Emilia-Romagna;745;104;849;739;1588;206;38;113;1739;Nord-est;;;;;
11/03/2020 17:00;ITA;Friuli Venezia Giulia;16;5;21;89;110;10;10;6;126;Nord-est;;;;;
11/03/2020 17:00;ITA;Lazio;67;18;85;40;125;34;19;6;150;Centro;;;;;
11/03/2020 17:00;ITA;Liguria;74;34;108;73;181;53;5;8;194;Nord-ovest;;;;;
11/03/2020 17:00;ITA;Lombardia;3852;560;4412;1351;5763;1489;900;617;7280;Nord-ovest;;;;;
11/03/2020 17:00;ITA;Marche;212;66;278;183;461;85;0;18;479;Centro;;;;;
11/03/2020 17:00;ITA;Molise;4;3;7;9;16;1;0;0;16;Sud;;;;;
11/03/2020 17:00;ITA;Trentino Alto Adige;8;4;12;63;75;37;0;0;75;Nord-est;;;;;
11/03/2020 17:00;ITA;Trentino Alto Adige;28;4;32;42;74;25;3;0;77;Nord-est;;;;;
11/03/2020 17:00;ITA;Piemonte;319;75;394;86;480;48;0;21;501;Nord-ovest;;;;;
11/03/2020 17:00;ITA;Puglia;38;4;42;29;71;18;1;5;77;Sud;;;;;
11/03/2020 17:00;ITA;Sardegna;10;0;10;27;37;17;0;0;37;Isole;;;;;
11/03/2020 17:00;ITA;Sicilia;23;1;24;57;81;21;2;0;83;Isole;;;;;
11/03/2020 17:00;ITA;Toscana;87;54;141;173;314;56;5;1;320;Centro;;;;;
11/03/2020 17:00;ITA;Umbria;7;5;12;32;44;9;2;0;46;Centro;;;;;
11/03/2020 17:00;ITA;Valle d'Aosta;2;0;2;17;19;3;0;1;20;Nord-ovest;;;;;
11/03/2020 17:00;ITA;Veneto;262;68;330;610;940;167;54;29;1023;Nord-est;;;;;
12/03/2020 17:00;ITA;Abruzzo;47;12;59;19;78;46;4;2;84;Sud;;;;;
12/03/2020 17:00;ITA;Basilicata;1;1;2;6;8;0;0;0;8;Sud;;;;;
12/03/2020 17:00;ITA;Calabria;14;2;16;16;32;14;1;0;33;Sud;;;;;
12/03/2020 17:00;ITA;Campania;56;11;67;107;174;25;4;1;179;Sud;;;;;
12/03/2020 17:00;ITA;Emilia-Romagna;814;112;926;832;1758;208;43;146;1947;Nord-est;;;;;
12/03/2020 17:00;ITA;Friuli Venezia Giulia;23;10;33;115;148;41;11;8;167;Nord-est;;;;;
12/03/2020 17:00;ITA;Lazio;85;20;105;67;172;50;19;9;200;Centro;;;;;
12/03/2020 17:00;ITA;Liguria;100;36;136;107;243;80;20;11;274;Nord-ovest;;;;;
12/03/2020 17:00;ITA;Lombardia;4247;605;4852;2044;6896;1445;1085;744;8725;Nord-ovest;;;;;
12/03/2020 17:00;ITA;Marche;254;76;330;240;570;113;0;22;592;Centro;;;;;
12/03/2020 17:00;ITA;Molise;4;3;7;9;16;0;0;0;16;Sud;;;;;
12/03/2020 17:00;ITA;Trentino Alto Adige;21;4;25;78;103;29;0;1;104;Nord-est;;;;;
12/03/2020 17:00;ITA;Trentino Alto Adige;43;5;48;54;102;30;4;1;107;Nord-est;;;;;
12/03/2020 17:00;ITA;Piemonte;368;97;465;89;554;79;0;26;580;Nord-ovest;;;;;
12/03/2020 17:00;ITA;Puglia;58;2;60;38;98;27;1;5;104;Sud;;;;;
12/03/2020 17:00;ITA;Sardegna;12;0;12;27;39;2;0;0;39;Isole;;;;;
12/03/2020 17:00;ITA;Sicilia;28;5;33;78;111;32;2;2;115;Isole;;;;;
12/03/2020 17:00;ITA;Toscana;100;59;159;193;352;44;7;5;364;Centro;;;;;
12/03/2020 17:00;ITA;Umbria;8;8;16;46;62;18;2;0;64;Centro;;;;;
12/03/2020 17:00;ITA;Valle d'Aosta;7;0;7;19;26;7;0;1;27;Nord-ovest;;;;;
12/03/2020 17:00;ITA;Veneto;360;85;445;852;1297;361;55;32;1384;Nord-est;;;;;
13/03/2020 17:00;ITA;Abruzzo;42;14;56;27;83;5;4;2;89;Sud;;;;;
13/03/2020 17:00;ITA;Basilicata;1;1;2;8;10;2;0;0;10;Sud;;;;;
13/03/2020 17:00;ITA;Calabria;18;3;21;16;37;5;1;0;38;Sud;;;;;
13/03/2020 17:00;ITA;Campania;60;19;79;134;213;41;5;2;220;Sud;;;;;
13/03/2020 17:00;ITA;Emilia-Romagna;942;128;1070;941;2011;316;51;201;2263;Nord-est;;;;;
13/03/2020 17:00;ITA;Friuli Venezia Giulia;59;8;67;169;236;90;11;10;257;Nord-est;;;;;
13/03/2020 17:00;ITA;Lazio;122;24;146;96;242;77;24;11;277;Centro;;;;;
13/03/2020 17:00;ITA;Liguria;128;44;172;132;304;71;24;17;345;Nord-ovest;;;;;
13/03/2020 17:00;ITA;Lombardia;4435;650;5085;2647;7732;1095;1198;890;9820;Nord-ovest;;;;;
13/03/2020 17:00;ITA;Marche;337;85;422;276;698;133;0;27;725;Centro;;;;;
13/03/2020 17:00;ITA;Molise;5;3;8;9;17;1;0;0;17;Sud;;;;;
13/03/2020 17:00;ITA;Trentino Alto Adige;20;5;25;98;123;21;0;2;125;Nord-est;;;;;
13/03/2020 17:00;ITA;Trentino Alto Adige;58;6;64;93;157;56;4;2;163;Nord-est;;;;;
13/03/2020 17:00;ITA;Piemonte;556;135;691;103;794;260;0;46;840;Nord-ovest;;;;;
13/03/2020 17:00;ITA;Puglia;77;2;79;42;121;25;3;5;129;Sud;;;;;
13/03/2020 17:00;ITA;Sardegna;12;0;12;31;43;4;0;0;43;Isole;;;;;
13/03/2020 17:00;ITA;Sicilia;37;7;44;82;126;15;2;2;130;Isole;;;;;
13/03/2020 17:00;ITA;Toscana;134;77;211;244;455;106;10;5;470;Centro;;;;;
13/03/2020 17:00;ITA;Umbria;11;10;21;52;73;12;2;1;76;Centro;;;;;
13/03/2020 17:00;ITA;Valle d'Aosta;6;0;6;21;27;1;0;1;28;Nord-ovest;;;;;
13/03/2020 17:00;ITA;Veneto;366;107;473;980;1453;211;100;42;1595;Nord-est;;;;;
14/03/2020 17:00;ITA;Abruzzo;51;14;65;41;106;23;4;2;112;Sud;;;;;
14/03/2020 17:00;ITA;Basilicata;0;2;2;8;10;0;0;0;10;Sud;;;;;
14/03/2020 17:00;ITA;Calabria;22;4;26;33;59;22;1;0;60;Sud;;;;;
14/03/2020 17:00;ITA;Campania;72;17;89;154;243;52;23;6;272;Sud;;;;;
14/03/2020 17:00;ITA;Emilia-Romagna;1076;152;1228;1121;2349;381;54;241;2644;Nord-est;;;;;
14/03/2020 17:00;ITA;Friuli Venezia Giulia;67;11;78;193;271;44;17;13;301;Nord-est;;;;;
14/03/2020 17:00;ITA;Lazio;181;25;206;114;320;80;24;13;357;Centro;;;;;
14/03/2020 17:00;ITA;Liguria;213;62;275;109;384;118;52;27;463;Nord-ovest;;;;;
14/03/2020 17:00;ITA;Lombardia;4898;732;5630;3429;9059;1865;1660;966;11685;Nord-ovest;;;;;
14/03/2020 17:00;ITA;Marche;449;93;542;321;863;174;0;36;899;Centro;;;;;
14/03/2020 17:00;ITA;Molise;5;3;8;9;17;0;0;0;17;Sud;;;;;
14/03/2020 17:00;ITA;Trentino Alto Adige;26;7;33;137;170;48;0;3;173;Nord-est;;;;;
14/03/2020 17:00;ITA;Trentino Alto Adige;68;12;80;119;199;43;5;2;206;Nord-est;;;;;
14/03/2020 17:00;ITA;Piemonte;538;150;688;126;814;33;0;59;873;Nord-ovest;;;;;
14/03/2020 17:00;ITA;Puglia;91;6;97;59;156;37;2;8;166;Sud;;;;;
14/03/2020 17:00;ITA;Sardegna;14;0;14;33;47;4;0;0;47;Isole;;;;;
14/03/2020 17:00;ITA;Sicilia;42;11;53;97;150;26;4;2;156;Isole;;;;;
14/03/2020 17:00;ITA;Toscana;160;87;247;367;614;160;10;6;630;Centro;;;;;
14/03/2020 17:00;ITA;Umbria;21;11;32;71;103;31;3;1;107;Centro;;;;;
14/03/2020 17:00;ITA;Valle d'Aosta;12;0;12;29;41;14;0;1;42;Nord-ovest;;;;;
14/03/2020 17:00;ITA;Veneto;366;119;485;1290;1775;342;107;55;1937;Nord-est;;;;;
15/03/2020 17:00;ITA;Abruzzo;72;28;100;28;128;25;6;3;137;Sud;;;;;
15/03/2020 17:00;ITA;Basilicata;0;2;2;9;11;1;0;0;11;Sud;;;;;
15/03/2020 17:00;ITA;Calabria;32;6;38;28;66;8;1;1;68;Sud;;;;;
15/03/2020 17:00;ITA;Campania;73;22;95;201;296;61;28;9;333;Sud;;;;;
15/03/2020 17:00;ITA;Emilia-Romagna;1215;169;1384;1357;2741;449;68;284;3093;Nord-est;;;;;
15/03/2020 17:00;ITA;Friuli Venezia Giulia;98;12;110;206;316;46;17;14;347;Nord-est;;;;;
15/03/2020 17:00;ITA;Lazio;223;31;254;142;396;79;24;16;436;Centro;;;;;
15/03/2020 17:00;ITA;Liguria;253;66;319;174;493;96;33;33;559;Nord-ovest;;;;;
15/03/2020 17:00;ITA;Lombardia;5500;767;6267;3776;10043;1587;2011;1218;13272;Nord-ovest;;;;;
15/03/2020 17:00;ITA;Marche;521;98;619;468;1087;234;0;46;1133;Centro;;;;;
15/03/2020 17:00;ITA;Molise;3;4;7;10;17;0;0;0;17;Sud;;;;;
15/03/2020 17:00;ITA;Trentino Alto Adige;50;4;54;145;199;31;0;5;204;Nord-est;;;;;
15/03/2020 17:00;ITA;Trentino Alto Adige;73;19;92;275;367;172;5;6;378;Nord-est;;;;;
15/03/2020 17:00;ITA;Piemonte;726;171;897;133;1030;238;0;81;1111;Nord-ovest;;;;;
15/03/2020 17:00;ITA;Puglia;116;6;122;90;212;64;2;16;230;Sud;;;;;
15/03/2020 17:00;ITA;Sardegna;16;0;16;59;75;30;0;2;77;Isole;;;;;
15/03/2020 17:00;ITA;Sicilia;56;15;71;108;179;32;7;2;188;Isole;;;;;
15/03/2020 17:00;ITA;Toscana;175;107;282;481;763;151;10;8;781;Centro;;;;;
15/03/2020 17:00;ITA;Umbria;25;13;38;101;139;36;3;1;143;Centro;;;;;
15/03/2020 17:00;ITA;Valle d'Aosta;10;3;13;43;56;15;0;1;57;Nord-ovest;;;;;
15/03/2020 17:00;ITA;Veneto;426;129;555;1434;1989;235;120;63;2172;Nord-est;;;;;
16/03/2020 17:00;ITA;Abruzzo;71;37;108;57;165;39;7;4;176;Sud;;;;;
16/03/2020 17:00;ITA;Basilicata;1;2;3;9;12;1;0;0;12;Sud;;;;;
16/03/2020 17:00;ITA;Calabria;36;7;43;44;87;21;1;1;89;Sud;;;;;
16/03/2020 17:00;ITA;Campania;103;22;125;238;363;67;28;9;400;Sud;;;;;
16/03/2020 17:00;ITA;Emilia-Romagna;1362;197;1559;1529;3088;429;88;346;3522;Nord-est;;;;;
16/03/2020 17:00;ITA;Friuli Venezia Giulia;96;19;115;231;346;39;18;22;386;Nord-est;;;;;
16/03/2020 17:00;ITA;Lazio;267;31;298;174;472;87;32;19;523;Centro;;;;;
16/03/2020 17:00;ITA;Liguria;255;73;328;247;575;108;42;50;667;Nord-ovest;;;;;
16/03/2020 17:00;ITA;Lombardia;6171;823;6994;3867;10861;1377;2368;1420;14649;Nord-ovest;;;;;
16/03/2020 17:00;ITA;Marche;528;110;638;547;1185;109;0;57;1242;Centro;;;;;
16/03/2020 17:00;ITA;Molise;3;5;8;7;15;4;5;1;21;Sud;;;;;
16/03/2020 17:00;ITA;Trentino Alto Adige;53;11;64;171;235;37;0;6;241;Nord-est;;;;;
16/03/2020 17:00;ITA;Trentino Alto Adige;73;19;92;275;367;0;5;6;378;Nord-est;;;;;
16/03/2020 17:00;ITA;Piemonte;1045;186;1231;174;1405;405;0;111;1516;Nord-ovest;;;;;
16/03/2020 17:00;ITA;Puglia;116;6;122;90;212;0;2;16;230;Sud;;;;;
16/03/2020 17:00;ITA;Sardegna;39;0;39;66;105;30;0;2;107;Isole;;;;;
16/03/2020 17:00;ITA;Sicilia;75;20;95;108;203;25;8;2;213;Isole;;;;;
16/03/2020 17:00;ITA;Toscana;175;107;282;559;841;85;11;14;866;Centro;;;;;
16/03/2020 17:00;ITA;Umbria;30;15;45;114;159;21;4;1;164;Centro;;;;;
16/03/2020 17:00;ITA;Valle d'Aosta;28;5;33;70;103;48;0;2;105;Nord-ovest;;;;;
16/03/2020 17:00;ITA;Veneto;498;156;654;1620;2274;301;130;69;2473;Nord-est;;;;;
17/03/2020 17:00;ITA;Abruzzo;94;32;126;90;216;53;7;6;229;Sud;;;;;
17/03/2020 17:00;ITA;Basilicata;5;2;7;13;20;8;0;0;20;Sud;;;;;
17/03/2020 17:00;ITA;Calabria;45;10;55;57;112;25;1;1;114;Sud;;;;;
17/03/2020 17:00;ITA;Campania;127;24;151;272;423;60;28;9;460;Sud;;;;;
17/03/2020 17:00;ITA;Emilia-Romagna;1566;223;1789;1615;3404;409;134;393;3931;Nord-est;;;;;
17/03/2020 17:00;ITA;Friuli Venezia Giulia;104;21;125;222;347;8;17;30;394;Nord-est;;;;;
17/03/2020 17:00;ITA;Lazio;314;44;358;192;550;84;34;23;607;Centro;;;;;
17/03/2020 17:00;ITA;Liguria;299;85;384;277;661;111;57;60;778;Nord-ovest;;;;;
17/03/2020 17:00;ITA;Lombardia;6953;879;7832;4263;12095;1571;2485;1640;16220;Nord-ovest;;;;;
17/03/2020 17:00;ITA;Marche;599;109;708;594;1302;129;0;69;1371;Centro;;;;;
17/03/2020 17:00;ITA;Molise;7;5;12;7;19;4;5;1;25;Sud;;;;;
17/03/2020 17:00;ITA;Trentino Alto Adige;71;11;82;200;282;50;1;8;291;Nord-est;;;;;
17/03/2020 17:00;ITA;Trentino Alto Adige;107;22;129;239;368;7;10;7;385;Nord-est;;;;;
17/03/2020 17:00;ITA;Piemonte;1378;206;1584;180;1764;381;0;133;1897;Nord-ovest;;;;;
17/03/2020 17:00;ITA;Puglia;155;14;169;151;320;110;2;18;340;Sud;;;;;
17/03/2020 17:00;ITA;Sardegna;36;4;40;75;115;10;0;2;117;Isole;;;;;
17/03/2020 17:00;ITA;Sicilia;86;28;114;112;226;24;8;3;237;Isole;;;;;
17/03/2020 17:00;ITA;Toscana;329;143;472;552;1024;187;12;17;1053;Centro;;;;;
17/03/2020 17:00;ITA;Umbria;36;21;57;135;192;33;4;1;197;Centro;;;;;
17/03/2020 17:00;ITA;Valle d'Aosta;35;6;41;93;134;31;0;2;136;Nord-ovest;;;;;
17/03/2020 17:00;ITA;Veneto;548;171;719;1769;2488;231;136;80;2704;Nord-est;;;;;
18/03/2020 17:00;ITA;Abruzzo;99;41;140;109;249;34;7;7;263;Sud;;;;;
18/03/2020 17:00;ITA;Basilicata;9;2;11;16;27;7;0;0;27;Sud;;;;;
18/03/2020 17:00;ITA;Calabria;45;11;56;70;126;15;2;1;129;Sud;;;;;
18/03/2020 17:00;ITA;Campania;127;24;151;272;423;0;28;9;460;Sud;;;;;
18/03/2020 17:00;ITA;Emilia-Romagna;1784;247;2031;1884;3915;594;152;458;4525;Nord-est;;;;;
18/03/2020 17:00;ITA;Friuli Venezia Giulia;128;27;155;261;416;68;15;31;462;Nord-est;;;;;
18/03/2020 17:00;ITA;Lazio;374;44;418;232;650;117;42;32;724;Centro;;;;;
18/03/2020 17:00;ITA;Liguria;401;100;501;243;744;109;70;73;887;Nord-ovest;;;;;
18/03/2020 17:00;ITA;Lombardia;7285;924;8209;4057;12266;1493;3488;1959;17713;Nord-ovest;;;;;
18/03/2020 17:00;ITA;Marche;638;119;757;719;1476;197;0;92;1568;Centro;;;;;
18/03/2020 17:00;ITA;Molise;7;6;13;8;21;3;6;1;28;Sud;;;;;
18/03/2020 17:00;ITA;Trentino Alto Adige;79;18;97;269;366;85;1;9;376;Nord-est;;;;;
18/03/2020 17:00;ITA;Trentino Alto Adige;141;22;163;273;436;70;12;7;455;Nord-est;;;;;
18/03/2020 17:00;ITA;Piemonte;1780;227;2007;180;2187;444;0;154;2341;Nord-ovest;;;;;
18/03/2020 17:00;ITA;Puglia;156;30;186;176;362;43;2;19;383;Sud;;;;;
18/03/2020 17:00;ITA;Sardegna;42;7;49;83;132;17;0;2;134;Isole;;;;;
18/03/2020 17:00;ITA;Sicilia;100;29;129;138;267;45;12;3;282;Isole;;;;;
18/03/2020 17:00;ITA;Toscana;427;160;587;704;1291;277;17;22;1330;Centro;;;;;
18/03/2020 17:00;ITA;Umbria;54;21;75;166;241;50;4;2;247;Centro;;;;;
18/03/2020 17:00;ITA;Valle d'Aosta;41;3;44;118;162;29;0;3;165;Nord-ovest;;;;;
18/03/2020 17:00;ITA;Veneto;646;195;841;2112;2953;510;167;94;3214;Nord-est;;;;;
19/03/2020 17:00;ITA;Abruzzo;181;47;228;138;366;122;8;11;385;Sud;;;;;
19/03/2020 17:00;ITA;Basilicata;8;5;13;24;37;10;0;0;37;Sud;;;;;
19/03/2020 17:00;ITA;Calabria;60;13;73;91;164;40;2;3;169;Sud;;;;;
19/03/2020 17:00;ITA;Campania;213;36;249;356;605;192;30;17;652;Sud;;;;;
19/03/2020 17:00;ITA;Emilia-Romagna;1900;260;2160;2346;4506;689;177;531;5214;Nord-est;;;;;
19/03/2020 17:00;ITA;Friuli Venezia Giulia;134;29;163;359;522;137;41;36;599;Nord-est;;;;;
19/03/2020 17:00;ITA;Lazio;426;45;471;270;741;99;44;38;823;Centro;;;;;
19/03/2020 17:00;ITA;Liguria;491;112;603;280;883;172;85;91;1059;Nord-ovest;;;;;
19/03/2020 17:00;ITA;Lombardia;7387;1006;8393;5545;13938;2171;3778;2168;19884;Nord-ovest;;;;;
19/03/2020 17:00;ITA;Marche;656;141;797;825;1622;169;0;115;1737;Centro;;;;;
19/03/2020 17:00;ITA;Molise;19;6;25;13;38;18;6;2;46;Sud;;;;;
19/03/2020 17:00;ITA;Trentino Alto Adige;87;18;105;316;421;60;1;14;436;Nord-est;;;;;
19/03/2020 17:00;ITA;Trentino Alto Adige;169;30;199;292;491;68;20;12;523;Nord-est;;;;;
19/03/2020 17:00;ITA;Piemonte;2279;257;2536;218;2754;591;3;175;2932;Nord-ovest;;;;;
19/03/2020 17:00;ITA;Puglia;173;31;204;245;449;95;4;25;478;Sud;;;;;
19/03/2020 17:00;ITA;Sardegna;43;9;52;152;204;72;0;2;206;Isole;;;;;
19/03/2020 17:00;ITA;Sicilia;143;36;179;142;321;58;15;4;340;Isole;;;;;
19/03/2020 17:00;ITA;Toscana;501;178;679;743;1422;152;22;38;1482;Centro;;;;;
19/03/2020 17:00;ITA;Umbria;69;21;90;238;328;87;4;2;334;Centro;;;;;
19/03/2020 17:00;ITA;Valle d'Aosta;47;9;56;153;209;50;0;6;215;Nord-ovest;;;;;
19/03/2020 17:00;ITA;Veneto;771;209;980;2189;3169;270;200;115;3484;Nord-est;;;;;
20/03/2020 17:00;ITA;Abruzzo;190;48;238;184;422;64;10;17;449;Sud;;;;;
20/03/2020 17:00;ITA;Basilicata;8;5;13;39;52;15;0;0;52;Sud;;;;;
20/03/2020 17:00;ITA;Calabria;71;16;87;114;201;38;2;4;207;Sud;;;;;
20/03/2020 17:00;ITA;Campania;130;41;171;531;702;97;30;17;749;Sud;;;;;
20/03/2020 17:00;ITA;Emilia-Romagna;2083;267;2350;2739;5089;754;239;640;5968;Nord-est;;;;;
20/03/2020 17:00;ITA;Friuli Venezia Giulia;143;32;175;380;555;57;63;38;656;Nord-est;;;;;
20/03/2020 17:00;ITA;Lazio;537;47;584;328;912;185;53;43;1008;Centro;;;;;
20/03/2020 17:00;ITA;Liguria;573;121;694;307;1001;162;101;119;1221;Nord-ovest;;;;;
20/03/2020 17:00;ITA;Lombardia;7735;1050;8785;6635;15420;2380;4295;2549;22264;Nord-ovest;;;;;
20/03/2020 17:00;ITA;Marche;704;138;842;1002;1844;244;0;137;1981;Centro;;;;;
20/03/2020 17:00;ITA;Molise;20;6;26;13;39;4;6;5;50;Sud;;;;;
20/03/2020 17:00;ITA;Trentino Alto Adige;99;24;123;407;530;112;1;17;548;Nord-est;;;;;
20/03/2020 17:00;ITA;Trentino Alto Adige;198;34;232;368;600;119;29;13;642;Nord-est;;;;;
20/03/2020 17:00;ITA;Piemonte;1541;280;1821;1423;3244;529;8;209;3461;Nord-ovest;;;;;
20/03/2020 17:00;ITA;Puglia;191;31;222;329;551;103;4;26;581;Sud;;;;;
20/03/2020 17:00;ITA;Sardegna;56;15;71;217;288;87;3;2;293;Isole;;;;;
20/03/2020 17:00;ITA;Sicilia;168;42;210;169;379;68;25;4;408;Isole;;;;;
20/03/2020 17:00;ITA;Toscana;601;189;790;923;1713;311;33;47;1793;Centro;;;;;
20/03/2020 17:00;ITA;Umbria;75;24;99;285;384;61;4;7;395;Centro;;;;;
20/03/2020 17:00;ITA;Valle d'Aosta;54;9;63;194;257;49;0;7;264;Nord-ovest;;;;;
